sid	text	aspect	sentiment
674	It can be a very fun experience with a group, and kids (6 and over) would love it.	ambience	positive
953	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	service	negative
953	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	price	negative
953	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	food	negative
405	I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.	food	positive
3141	The service is a little scatty at times but all is forgiven when the food arrives.	food	positive
3141	The service is a little scatty at times but all is forgiven when the food arrives.	service	negative
729	The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .	ambience	neutral
729	The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .	price	positive
487	The pickles were great addition.	food	positive
1434	If your favorite Chinese food is General Tao chicken, then this is NOT your place.	food	negative
3410	You must try the shrimp appetizers.	food	positive
1050	Not only is the cuisine the best around, the service has always been attentive and charming.	food	positive
1050	Not only is the cuisine the best around, the service has always been attentive and charming.	service	positive
1981	Filled with suits, though, so you never really feel terribly comfortable.	ambience	negative
1991	The production is a symphony, alot of fun to experience.The food sublime for the most part.	food	positive
2035	Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.	food	negative
2035	Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.	service	negative
2851	It's like you are transported to the Italian countryside, very romantic and filled with antiques.	ambience	positive
2294	The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.	food	positive
3605	Interesting selection, good wines, service fine, fun decor.	food	positive
3605	Interesting selection, good wines, service fine, fun decor.	service	positive
3605	Interesting selection, good wines, service fine, fun decor.	ambience	positive
1671	Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.	service	positive
2767	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.	food	positive
3327	The food at this place is 'gourmet' Indian cuisine.	food	neutral
898	But the thing that my wife and I hated was it was so loud and it felt like 'bar' or 'pub'.	ambience	negative
483	While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.	food	positive
359	However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.	food	positive
2795	Priced at upper intermediate range.	price	negative
767	If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.	food	negative
767	If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.	price	negative
3157	Try the olive cream cheese or the lox spread on a whole wheat everything bagel.	food	positive
2123	While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.	food	positive
2123	While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.	price	positive
2888	It's very spicy but not offensive.	food	neutral
2938	they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.	service	positive
2544	I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.	ambience	negative
408	The rice to fish ration was also good--they didn't try to overpack the rice.	food	positive
3703	They used shredded cheese on top!	food	neutral
529	The food is great and they have a good selecion of wines at reasonable prices.	food	positive
529	The food is great and they have a good selecion of wines at reasonable prices.	price	positive
1677	The only positive was the wait staff, which was prompt, knowledgable, and likeable.	service	positive
