speech	line_num	text
2004_lee_hsien_loong	303	The problem is that it's not going to be just Taiwan which is going to be damaged.
2004_lee_hsien_loong	304	It will be a grave setback for the whole region.
2004_lee_hsien_loong	305	Our hope for China to emerge peacefully and for the region to prosper through investments and trade and tourism will be shattered.
2004_lee_hsien_loong	306	In any case, I think it would be the height of absurdity for Singapore to want to quarrel with China over the question of Taiwan because the cross-straits issue is not a permanent problem.
2004_lee_hsien_loong	307	It will be resolved sooner or later – either sooner if matters come to a head when Taiwan amends its Constitution, or later, eventually, if the situation evolves peacefully over two or three decades, China continues to grow and Taiwan's economy is progressively integrated into China's economy.
2004_lee_hsien_loong	308	The process is inexorable; there can be no other final outcome.
2004_lee_hsien_loong	309	I came back from Taiwan more troubled than before I went because the ruling party, the DPP, is preoccupied with domestic politics.
2004_lee_hsien_loong	310	Their immediate priority is the upcoming Legislative Yuan elections –立法院选举 – at the end of the year and they're going to go all out to have the Pan-Green parties win an absolute majority.
2004_lee_hsien_loong	311	On the KMT side, they're also preoccupied with domestic policies, with the shooting incident on March 19 when somebody tried to assassinate President Chen Shui-bian and also with the recounting of the last presidential election votes.
2004_lee_hsien_loong	312	So, neither side has had time to think about Taiwan's future, about the longer term, how to manage relations with China, how best to reconcile the aspirations of the Taiwanese people with the realities of their international position.
2004_lee_hsien_loong	313	There is a stronger Taiwanese identity emerging.
2004_lee_hsien_loong	314	More people are speaking in the Taiwanese dialect, what they call 河洛语 is a Taiwanese form of Hokkien.
2004_lee_hsien_loong	315	Before Lee Teng-hui and Chen Shui-bian became President, most Taiwanese people considered themselves as Chinese.
2004_lee_hsien_loong	316	Now, many think of themselves as Taiwanese, not Chinese.
2004_lee_hsien_loong	317	Somebody told me they did a poll.
2004_lee_hsien_loong	318	You have a choice – are you Taiwanese, are you Taiwanese/Chinese, or are you Chinese?
2004_lee_hsien_loong	319	And a majority said, "I am not Chinese, I am not Taiwanese/Chinese, I'm Taiwanese".
2004_lee_hsien_loong	320	And the Green leaders, some of them tell me that they believe that a majority of the people of Taiwan support an independent Taiwan now, so that the idea of Taidu(Taiwan Independence) has now become a mainstream view in Taiwan society.
2004_lee_hsien_loong	321	But the Blue leaders questioned this because they said, "Well, if you say independence is the status quo, yes, people like that.
2004_lee_hsien_loong	322	If you say independence is a declaration of independence, that's a different matter".
2004_lee_hsien_loong	323	But the reality is the Green side believes that the majority is pro-independence
2004_lee_hsien_loong	324	and they may act on it.
2004_lee_hsien_loong	325	The Taiwanese media are a freewheeling and parochial lot.
2004_lee_hsien_loong	326	They thrive on juicy news and speculation.
2004_lee_hsien_loong	327	They chased me around when I was in Taiwan.
2004_lee_hsien_loong	328	The 代表 (representative) asked me what I wanted to do for breakfast.
2004_lee_hsien_loong	329	I said, in the old days, I used to go to the coffeeshop, to have 豆浆油条 (fritters and soya bean drink).
2004_lee_hsien_loong	330	He says, "No, no, no.
2004_lee_hsien_loong	331	You cannot go for豆浆油条 .
2004_lee_hsien_loong	332	We will bring the 豆浆油条to you because if you go out, you will be surrounded by the paparazzi and you will be more popular than 5566 (the Taiwanese boy band)”.
2004_lee_hsien_loong	333	So, it's a completely different media milieu.
2004_lee_hsien_loong	334	The newspapers cover almost exclusively domestic news, very little or no reporting of the situation in North Korea, of war against terrorism, or of the war in Iraq, or of the US elections.
2004_lee_hsien_loong	335	So, I don't sense, therefore, that the Taiwanese people appreciate the international strategic environment.
2004_lee_hsien_loong	336	They don't understand how preoccupied the US is with the war in Iraq, how much they want to settle North Korea, how interdependent America and China have already become.
2004_lee_hsien_loong	337	Many also don't realise how rapidly China is transforming itself and how major powers in the world are repositioning themselves in response to a rising China.
2004_lee_hsien_loong	338	The problem is made worse because they have a rule that if you are a government officer, a political leader or a civil servant, you cannot visit China.
2004_lee_hsien_loong	339	So, the business people know, but the political leaders and the civil servants who are making policy, they can read the reports, but they have not seen firsthand Shanghai, Suzhou, Wuxi, Shenzhen, how China has changed and how Taiwan's position has changed.
2004_lee_hsien_loong	340	Many Taiwanese believe that China will not use force on Taiwan even if it moves towards independence.
2004_lee_hsien_loong	341	They are wrong.
2004_lee_hsien_loong	342	I visited China in May.
2004_lee_hsien_loong	343	I met the top leaders.
2004_lee_hsien_loong	344	The cross-straits issue was at the top of their agenda and China is absolutely serious.
2004_lee_hsien_loong	345	For China, the 2008 Olympics is a small matter, but preventing Taiwanese independence is crucial to China.
2004_lee_hsien_loong	346	The Taiwanese press, amongst other misreportings, speculated that I had visited Taiwan in order to play a mediator's role between Chinaand Taiwan.
2004_lee_hsien_loong	347	It showed that they didn't understand the situation.
2004_lee_hsien_loong	348	It's not just a misreporting, they didn't understand the core situation because I am in no position to play such a role
2004_lee_hsien_loong	349	and I have no desire to do so and the key thing is, they didn't understand that the issue between China and Taiwan is not a misunderstanding which 和事佬 (mediator) can come along and, you know, jolly both sides and resolve, then you shake hands like in Everitt Road.
2004_lee_hsien_loong	350	It's a fundamental and deep contradiction which will require great skill and restraint and wisdom on both sides to resolve and to manage.
2004_lee_hsien_loong	351	Therefore, there is a real risk of miscalculation and mishap.
2004_lee_hsien_loong	352	If war breaks out across the straits, we will be forced to choose between the two sides.
2004_lee_hsien_loong	353	As a friend of both sides, any decision is going to be painful, but if the conflict is provoked by Taiwan, then Singapore cannot support Taiwan.
2004_lee_hsien_loong	354	I will not change our one-China policy.
2004_lee_hsien_loong	355	But I had no choice but to make this visit to Taiwan in order to be confident that I can take the right decision for Singapore in a looming crisis.
2004_lee_hsien_loong	356	We value our relations with China.
2004_lee_hsien_loong	357	I have met many senior Chinese leaders, most recently in May, and I deeply appreciated their goodwill and friendship and their warm welcome and their readiness to co-operate with Singapore.
2004_lee_hsien_loong	358	This co-operation has always been on the basis of equality, mutual respect and mutual benefit – 平等互惠互利 – that's their slogan and that's ours too.
2004_lee_hsien_loong	359	If our co-operation is affected, both sides will lose.
2004_lee_hsien_loong	360	I regret that my visit to Taiwan has caused this severe reaction in China which affected relations.
2004_lee_hsien_loong	361	I also regret the way the Taiwanese media chose to play up my private and unofficial visit.
2004_lee_hsien_loong	362	This isn't going to be the last time our relations with a major friendly power are strained.
2004_lee_hsien_loong	363	We strive for good relations with all countries, but from time to time issues are going to arise and big powers have their own interests and will exercise their influence to get their way.
2004_lee_hsien_loong	364	We may be old friends, but when our interests diverge, or even when our approaches to the same problem differ, they have to put their interests first and their approaches first and so must we.
